County,"Zip
Code",Lat,"Place
Name",State,Long
Marion,97002,45.2284,Aurora,OR,-122.8039
Washington,97003,45.5201,Beaverton,OR,-122.8604
Clackamas,97004,45.2597,Beavercreek,OR,-122.4751
Washington,97005,45.4963,Beaverton,OR,-122.8001
Washington,97006,45.5201,Beaverton,OR,-122.8604
Washington,97007,45.4505,Beaverton,OR,-122.8652
Washington,97008,45.456,Beaverton,OR,-122.7996
Clackamas,97009,45.4297,Boring,OR,-122.3807
Multnomah,97010,45.583,Bridal Veil,OR,-122.1011
Clackamas,97011,45.3652,Brightwood,OR,-122.0036
Clackamas,97013,45.2514,Canby,OR,-122.6832
Hood River,97014,45.671,Cascade Locks,OR,-121.8686
Clackamas,97015,45.415,Clackamas,OR,-122.52
Columbia,97016,46.0665,Clatskanie,OR,-123.2059
Clackamas,97017,45.1573,Colton,OR,-122.4248
Columbia,97018,45.8925,Columbia City,OR,-122.8122
Multnomah,97019,45.5221,Corbett,OR,-122.2417
Marion,97020,45.2199,Donald,OR,-122.8405
Wasco,97021,45.3913,Dufur,OR,-121.1432
Clackamas,97022,45.3582,Eagle Creek,OR,-122.3381
Clackamas,97023,45.2872,Estacada,OR,-122.3259
Multnomah,97024,45.5473,Fairview,OR,-122.4414
Marion,97026,45.1086,Gervais,OR,-122.8962
Clackamas,97027,45.3899,Gladstone,OR,-122.5902
Clackamas,97028,45.2972,Government Camp,OR,-121.739
Sherman,97029,45.3013,Grass Valley,OR,-120.7478
Multnomah,97030,45.5154,Gresham,OR,-122.4203
Hood River,97031,45.6711,Hood River,OR,-121.5391
Marion,97032,45.1823,Hubbard,OR,-122.8079
Sherman,97033,45.0838,Kent,OR,-120.6649
Clackamas,97034,45.4093,Lake Oswego,OR,-122.6847
Clackamas,97035,45.4147,Lake Oswego,OR,-122.7227
Clackamas,97036,45.4012,Marylhurst,OR,-122.6512
Wasco,97037,45.0742,Maupin,OR,-121.2282
Clackamas,97038,45.1223,Molalla,OR,-122.5756
Sherman,97039,45.4853,Moro,OR,-120.6957
Wasco,97040,45.6508,Mosier,OR,-121.379
Hood River,97041,45.4929,Mount Hood Parkdale,OR,-121.5983
Clackamas,97042,45.213,Mulino,OR,-122.5351
Hood River,97044,45.6437,Odell,OR,-121.5367
Clackamas,97045,45.3377,Oregon City,OR,-122.57
Columbia,97048,46.0646,Rainier,OR,-122.9671
Clackamas,97049,45.3465,Rhododendron,OR,-121.9151
Sherman,97050,45.6948,Rufus,OR,-120.7359
Columbia,97051,45.8608,Saint Helens,OR,-122.8282
Columbia,97053,45.826,Warren,OR,-122.8634
Columbia,97054,45.9356,Deer Island,OR,-122.8985
Clackamas,97055,45.379,Sandy,OR,-122.223
Columbia,97056,45.7655,Scappoose,OR,-122.8928
Wasco,97057,45.0027,Shaniko,OR,-120.75
Wasco,97058,45.5995,The Dalles,OR,-121.1905
Multnomah,97060,45.5254,Troutdale,OR,-122.3739
Washington,97062,45.3727,Tualatin,OR,-122.7631
Wasco,97063,45.2229,Tygh Valley,OR,-121.2927
Columbia,97064,45.8573,Vernonia,OR,-123.1967
Sherman,97065,45.5974,Wasco,OR,-120.7304
Clackamas,97067,45.3399,Welches,OR,-121.9598
Clackamas,97068,45.3669,West Linn,OR,-122.648
Clackamas,97070,45.2986,Wilsonville,OR,-122.7699
Marion,97071,45.1446,Woodburn,OR,-122.8583
Washington,97075,45.4871,Beaverton,OR,-122.8037
Washington,97076,45.4871,Beaverton,OR,-122.8037
Washington,97077,45.4871,Beaverton,OR,-122.8037
Washington,97078,45.452,Beaverton,OR,-122.7893
Multnomah,97080,45.4817,Gresham,OR,-122.4156
Multnomah,97086,45.4446,Happy Valley,OR,-122.5372
Clackamas,97089,45.4176,Damascus,OR,-122.459
Yamhill,97101,45.1157,Amity,OR,-123.1744
Clatsop,97102,45.8109,Arch Cape,OR,-123.963
Clatsop,97103,46.1558,Astoria,OR,-123.798
Washington,97106,45.6535,Banks,OR,-123.121
Tillamook,97107,45.5197,Bay City,OR,-123.8761
Tillamook,97108,45.2767,Beaver,OR,-123.8234
Washington,97109,45.737,Buxton,OR,-123.2146
Clatsop,97110,45.8918,Cannon Beach,OR,-123.9615
Yamhill,97111,45.2859,Carlton,OR,-123.1523
Tillamook,97112,45.2858,Cloverdale,OR,-123.8356
Washington,97113,45.529,Cornelius,OR,-123.0415
Yamhill,97114,45.1977,Dayton,OR,-123.0753
Yamhill,97115,45.2776,Dundee,OR,-123.0152
Washington,97116,45.5981,Forest Grove,OR,-123.1818
Washington,97117,45.5957,Gales Creek,OR,-123.234
Tillamook,97118,45.5626,Garibaldi,OR,-123.9001
Washington,97119,45.4427,Gaston,OR,-123.1666
Clatsop,97121,46.198,Hammond,OR,-123.9527
Tillamook,97122,45.1768,Hebo,OR,-123.846
Washington,97123,45.4984,Hillsboro,OR,-122.957
Washington,97124,45.5387,Hillsboro,OR,-122.9636
Washington,97125,45.6592,Manning,OR,-123.1917
Yamhill,97127,45.2466,Lafayette,OR,-123.1114
Yamhill,97128,45.2097,Mcminnville,OR,-123.2043
Tillamook,97130,45.7184,Manzanita,OR,-123.9351
Tillamook,97131,45.7216,Nehalem,OR,-123.9049
Yamhill,97132,45.3099,Newberg,OR,-122.9685
Washington,97133,45.6686,North Plains,OR,-123.0281
Tillamook,97134,45.4549,Oceanside,OR,-123.965
Tillamook,97135,45.205,Pacific City,OR,-123.959
Tillamook,97136,45.6134,Rockaway Beach,OR,-123.9429
Marion,97137,45.196,Saint Paul,OR,-122.9674
Clatsop,97138,45.9932,Seaside,OR,-123.9226
Washington,97140,45.3514,Sherwood,OR,-122.8567
Tillamook,97141,45.4492,Tillamook,OR,-123.8189
Tillamook,97143,45.434,Netarts,OR,-123.9458
Washington,97144,45.727,Timber,OR,-123.3119
Clatsop,97145,45.8663,Tolovana Park,OR,-123.9595
Clatsop,97146,46.145,Warrenton,OR,-123.9254
Tillamook,97147,45.6888,Wheeler,OR,-123.8816
Yamhill,97148,45.335,Yamhill,OR,-123.2036
Tillamook,97149,45.097,Neskowin,OR,-123.9434
Multnomah,97201,45.5078,Portland,OR,-122.6897
Multnomah,97202,45.484,Portland,OR,-122.6365
Multnomah,97203,45.5889,Portland,OR,-122.7347
Multnomah,97204,45.5181,Portland,OR,-122.6745
Multnomah,97205,45.5207,Portland,OR,-122.6888
Multnomah,97206,45.484,Portland,OR,-122.5973
Multnomah,97207,45.5235,Portland,OR,-122.6762
Multnomah,97208,45.5322,Portland,OR,-122.5648
Multnomah,97209,45.527,Portland,OR,-122.6854
Multnomah,97210,45.5303,Portland,OR,-122.7033
Multnomah,97211,45.5653,Portland,OR,-122.6448
Multnomah,97212,45.5441,Portland,OR,-122.6423
Multnomah,97213,45.5373,Portland,OR,-122.5987
Multnomah,97214,45.5142,Portland,OR,-122.6364
Multnomah,97215,45.5143,Portland,OR,-122.599
Multnomah,97216,45.5137,Portland,OR,-122.5569
Multnomah,97217,45.5742,Portland,OR,-122.6842
Multnomah,97218,45.56,Portland,OR,-122.6001
Multnomah,97219,45.458,Portland,OR,-122.7074
Multnomah,97220,45.5411,Portland,OR,-122.5566
Multnomah,97221,45.4918,Portland,OR,-122.7267
Clackamas,97222,45.4373,Portland,OR,-122.6147
Washington,97223,45.4403,Portland,OR,-122.7793
Washington,97224,45.4094,Portland,OR,-122.8014
Washington,97225,45.4985,Portland,OR,-122.7787
Multnomah,97227,45.5496,Portland,OR,-122.6743
Multnomah,97228,45.5235,Portland,OR,-122.6762
Washington,97229,45.5483,Portland,OR,-122.8276
Multnomah,97230,45.5472,Portland,OR,-122.5001
Multnomah,97231,45.6401,Portland,OR,-122.838
Multnomah,97232,45.5287,Portland,OR,-122.6363
Multnomah,97233,45.5142,Portland,OR,-122.4985
Multnomah,97236,45.4887,Portland,OR,-122.5091
Multnomah,97238,45.5235,Portland,OR,-122.6762
Multnomah,97239,45.4983,Portland,OR,-122.6913
Multnomah,97240,45.5235,Portland,OR,-122.6762
Multnomah,97242,45.5235,Portland,OR,-122.6762
Multnomah,97250,45.5235,Portland,OR,-122.6762
Multnomah,97252,45.5235,Portland,OR,-122.6762
Multnomah,97253,45.5235,Portland,OR,-122.6762
Multnomah,97254,45.5967,Portland,OR,-122.5942
Multnomah,97256,45.5235,Portland,OR,-122.6762
Multnomah,97258,45.5235,Portland,OR,-122.6762
Multnomah,97266,45.4762,Portland,OR,-122.5596
Clackamas,97267,45.4021,Portland,OR,-122.6144
Clackamas,97268,45.5235,Portland,OR,-122.6762
Clackamas,97269,45.5235,Portland,OR,-122.6762
Multnomah,97280,45.5235,Portland,OR,-122.6762
Washington,97281,45.5235,Portland,OR,-122.6762
Multnomah,97282,45.5235,Portland,OR,-122.6762
Multnomah,97283,45.5235,Portland,OR,-122.6762
Multnomah,97286,45.5235,Portland,OR,-122.6762
Multnomah,97290,45.5235,Portland,OR,-122.6762
Washington,97291,45.5235,Portland,OR,-122.6762
Multnomah,97292,45.5235,Portland,OR,-122.6762
Multnomah,97293,45.5235,Portland,OR,-122.6762
Multnomah,97294,45.5235,Portland,OR,-122.6762
Multnomah,97296,45.5235,Portland,OR,-122.6762
Washington,97298,45.5235,Portland,OR,-122.6762
Marion,97301,44.949,Salem,OR,-123.004
Marion,97302,44.9039,Salem,OR,-123.0445
Marion,97303,44.9927,Salem,OR,-123.0167
Polk,97304,44.9588,Salem,OR,-123.0753
Marion,97305,44.9961,Salem,OR,-122.9124
Marion,97306,44.8685,Salem,OR,-123.0438
Marion,97307,44.9901,Keizer,OR,-123.0262
Marion,97308,44.9429,Salem,OR,-123.0351
Marion,97309,44.9429,Salem,OR,-123.0351
Marion,97310,44.9271,Salem,OR,-122.9861
Marion,97311,44.9438,Salem,OR,-123.0286
Marion,97312,44.9364,Salem,OR,-123.0381
Marion,97313,44.9849,Salem,OR,-122.9988
Marion,97314,44.9655,Salem,OR,-123.0066
Marion,97317,44.9026,Salem,OR,-122.9074
Linn,97321,44.652,Albany,OR,-123.1333
Linn,97322,44.626,Albany,OR,-123.057
Benton,97324,44.3691,Alsea,OR,-123.6089
Marion,97325,44.8313,Aumsville,OR,-122.8517
Benton,97326,44.6281,Blodgett,OR,-123.6067
Linn,97327,44.377,Brownsville,OR,-122.9485
Linn,97329,44.3995,Cascadia,OR,-122.3636
Benton,97330,44.5904,Corvallis,OR,-123.2722
Benton,97331,44.5638,Corvallis,OR,-123.2779
Benton,97333,44.5393,Corvallis,OR,-123.2799
Linn,97335,44.6344,Crabtree,OR,-122.8933
Linn,97336,44.3593,Crawfordsville,OR,-122.8508
Polk,97338,44.9225,Dallas,OR,-123.32
Benton,97339,44.5646,Corvallis,OR,-123.262
Lincoln,97341,44.8322,Depoe Bay,OR,-124.0503
Marion,97342,44.734,Detroit,OR,-122.1498
Lincoln,97343,44.6371,Eddyville,OR,-123.7531
Polk,97344,44.8706,Falls City,OR,-123.4461
Linn,97345,44.3836,Foster,OR,-122.5449
Marion,97346,44.7527,Gates,OR,-122.3995
Polk,97347,45.075,Grand Ronde,OR,-123.6335
Linn,97348,44.3862,Halsey,OR,-123.1251
Marion,97350,44.7001,Idanha,OR,-122.074
Polk,97351,44.8481,Independence,OR,-123.1879
Marion,97352,44.7495,Jefferson,OR,-123.006
Linn,97355,44.5316,Lebanon,OR,-122.8821
Lincoln,97357,44.7432,Logsden,OR,-123.7943
Linn,97358,44.7499,Lyons,OR,-122.595
Linn,97360,44.7516,Mill City,OR,-122.4768
Polk,97361,44.8377,Monmouth,OR,-123.2512
Marion,97362,45.0737,Mount Angel,OR,-122.7856
Lincoln,97364,44.9988,Neotsu,OR,-123.9843
Lincoln,97365,44.6487,Newport,OR,-124.0509
Lincoln,97366,44.5712,South Beach,OR,-124.06
Lincoln,97367,44.9089,Lincoln City,OR,-123.9888
Lincoln,97368,45.0138,Otis,OR,-123.9332
Lincoln,97369,44.7588,Otter Rock,OR,-124.0633
Benton,97370,44.5488,Philomath,OR,-123.3923
Polk,97371,45.02,Rickreall,OR,-123.2064
Marion,97373,44.9845,Saint Benedict,OR,-122.457
Linn,97374,44.7168,Scio,OR,-122.7684
Marion,97375,44.9897,Scotts Mills,OR,-122.6187
Lincoln,97376,44.4874,Seal Rock,OR,-123.9567
Linn,97377,44.453,Shedd,OR,-123.1065
Yamhill,97378,45.0897,Sheridan,OR,-123.4003
Lincoln,97380,44.7313,Siletz,OR,-123.9062
Marion,97381,44.991,Silverton,OR,-122.7627
Marion,97383,44.8021,Stayton,OR,-122.7624
Marion,97384,44.7903,Mehama,OR,-122.6187
Marion,97385,44.8425,Sublimity,OR,-122.8007
Linn,97386,44.3981,Sweet Home,OR,-122.7286
Lincoln,97388,44.8812,Gleneden Beach,OR,-124.0343
Linn,97389,44.5497,Tangent,OR,-123.1108
Lincoln,97390,44.4055,Tidewater,OR,-123.9149
Lincoln,97391,44.6271,Toledo,OR,-123.9301
Marion,97392,44.8476,Turner,OR,-122.9501
Lincoln,97394,44.4085,Waldport,OR,-124.0351
Yamhill,97396,45.0826,Willamina,OR,-123.5047
Lane,97401,44.0682,Eugene,OR,-123.0819
Lane,97402,44.0612,Eugene,OR,-123.1555
Lane,97403,44.0385,Eugene,OR,-123.0614
Lane,97404,44.1005,Eugene,OR,-123.1334
Lane,97405,44.0185,Eugene,OR,-123.0998
Curry,97406,42.5748,Agness,OR,-124.0648
Coos,97407,43.4259,Allegany,OR,-124.0323
Lane,97408,44.1445,Eugene,OR,-123.0545
Lane,97409,44.1276,Alvadore,OR,-123.2666
Douglas,97410,42.845,Azalea,OR,-123.155
Coos,97411,43.0968,Bandon,OR,-124.4037
Lane,97412,44.1966,Blachly,OR,-123.5348
Lane,97413,44.1755,Blue River,OR,-122.1217
Coos,97414,42.985,Broadbent,OR,-124.1189
Curry,97415,42.0526,Brookings,OR,-124.284
Douglas,97416,43.0557,Camas Valley,OR,-123.6655
Douglas,97417,42.9307,Canyonville,OR,-123.278
Lane,97419,44.1782,Cheshire,OR,-123.3715
Coos,97420,43.2151,Coos Bay,OR,-124.1984
Coos,97423,43.1884,Coquille,OR,-124.2014
Lane,97424,43.7839,Cottage Grove,OR,-123.0529
Lane,97426,43.9058,Creswell,OR,-123.0284
Douglas,97429,42.9819,Days Creek,OR,-123.1439
Lane,97430,44.1462,Deadwood,OR,-123.6816
Lane,97431,43.9217,Dexter,OR,-122.8424
Douglas,97432,43.1135,Dillard,OR,-123.4181
Lane,97434,43.7361,Dorena,OR,-122.8946
Douglas,97435,43.6877,Drain,OR,-123.2929
Douglas,97436,43.6378,Elkton,OR,-123.59
Lane,97437,44.0873,Elmira,OR,-123.3671
Lane,97438,43.9509,Fall Creek,OR,-122.6884
Lane,97439,43.9881,Florence,OR,-124.0993
Lane,97440,44.0521,Eugene,OR,-123.0868
Douglas,97441,43.7301,Gardiner,OR,-124.1104
Douglas,97442,42.7518,Glendale,OR,-123.3943
Douglas,97443,43.3015,Glide,OR,-123.1012
Curry,97444,42.4073,Gold Beach,OR,-124.4218
Linn,97446,44.2717,Harrisburg,OR,-123.1432
Douglas,97447,43.3237,Idleyld Park,OR,-123.024
Lane,97448,44.1988,Junction City,OR,-123.23
Coos,97449,43.5833,Lakeside,OR,-124.1624
Curry,97450,42.9154,Langlois,OR,-124.4413
Lane,97451,43.829,Lorane,OR,-123.2477
Lane,97452,43.921,Lowell,OR,-122.7806
Lane,97453,44.0312,Mapleton,OR,-123.8657
Lane,97454,44.2064,Marcola,OR,-122.8246
Lane,97455,43.9458,Pleasant Hill,OR,-122.9285
Benton,97456,44.3245,Monroe,OR,-123.3203
Douglas,97457,43.0162,Myrtle Creek,OR,-123.2851
Coos,97458,43.0667,Myrtle Point,OR,-124.1213
Coos,97459,43.4327,North Bend,OR,-124.2131
Lane,97461,44.0992,Noti,OR,-123.4684
Douglas,97462,43.453,Oakland,OR,-123.3558
Lane,97463,43.7376,Oakridge,OR,-122.4377
Curry,97464,42.5632,Ophir,OR,-124.3829
Curry,97465,42.7572,Port Orford,OR,-124.4913
Coos,97466,42.88,Powers,OR,-124.0709
Douglas,97467,43.7023,Reedsport,OR,-124.0968
Douglas,97469,42.9389,Riddle,OR,-123.3612
Douglas,97470,43.2297,Roseburg,OR,-123.2343
Douglas,97471,43.227,Roseburg,OR,-123.5158
Douglas,97473,43.6765,Scottsburg,OR,-123.8041
Lane,97475,44.0462,Springfield,OR,-123.022
Curry,97476,42.825,Sixes,OR,-124.4409
Lane,97477,44.0611,Springfield,OR,-123.0153
Lane,97478,44.0561,Springfield,OR,-122.9171
Douglas,97479,43.3904,Sutherlin,OR,-123.2974
Lane,97480,44.0899,Swisshome,OR,-123.8279
Douglas,97481,43.114,Tenmile,OR,-123.5294
Douglas,97484,42.9177,Tiller,OR,-122.9079
Douglas,97486,43.3745,Umpqua,OR,-123.5358
Lane,97487,44.0382,Veneta,OR,-123.3516
Lane,97488,44.13,Vida,OR,-122.5044
Lane,97489,44.1288,Walterville,OR,-122.6376
Lane,97490,44.0282,Walton,OR,-123.5893
Curry,97491,42.6093,Wedderburn,OR,-124.3886
Lane,97492,43.7575,Westfir,OR,-122.481
Lane,97493,43.914,Westlake,OR,-124.0334
Douglas,97494,43.3284,Wilbur,OR,-123.3332
Douglas,97495,43.2878,Winchester,OR,-123.3055
Douglas,97496,43.1049,Winston,OR,-123.4325
Josephine,97497,42.6522,Wolf Creek,OR,-123.425
Lincoln,97498,44.3256,Yachats,OR,-124.0863
Douglas,97499,43.6043,Yoncalla,OR,-123.2926
Jackson,97501,42.2818,Medford,OR,-122.9054
Jackson,97502,42.3899,Central Point,OR,-122.9222
Jackson,97503,42.4319,White City,OR,-122.8296
Jackson,97504,42.3363,Medford,OR,-122.8398
Jackson,97520,42.1885,Ashland,OR,-122.693
Jackson,97522,42.5492,Butte Falls,OR,-122.5638
Josephine,97523,42.1348,Cave Junction,OR,-123.6272
Jackson,97524,42.4935,Eagle Point,OR,-122.8088
Jackson,97525,42.4244,Gold Hill,OR,-123.0854
Josephine,97526,42.4638,Grants Pass,OR,-123.3457
Josephine,97527,42.3989,Grants Pass,OR,-123.3538
Josephine,97528,42.4393,Grants Pass,OR,-123.3307
Jackson,97530,42.1813,Jacksonville,OR,-123.0241
Josephine,97531,42.2093,Kerby,OR,-123.6573
Josephine,97532,42.5297,Merlin,OR,-123.4393
Josephine,97533,42.308,Murphy,OR,-123.3273
Josephine,97534,42.0879,O Brien,OR,-123.689
Jackson,97535,42.2766,Phoenix,OR,-122.8227
Jackson,97536,42.7544,Prospect,OR,-122.509
Jackson,97537,42.4889,Rogue River,OR,-123.1587
Josephine,97538,42.2654,Selma,OR,-123.5515
Jackson,97539,42.6107,Shady Cove,OR,-122.8125
Jackson,97540,42.2363,Talent,OR,-122.7861
Jackson,97541,42.6864,Trail,OR,-122.816
Josephine,97543,42.3751,Wilderville,OR,-123.5621
Josephine,97544,42.223,Williams,OR,-123.2829
Klamath,97601,42.2933,Klamath Falls,OR,-121.8169
Klamath,97602,42.2249,Klamath Falls,OR,-121.7817
Klamath,97603,42.1919,Klamath Falls,OR,-121.7241
Klamath,97604,42.9465,Crater Lake,OR,-122.1769
Lake,97620,42.1487,Adel,OR,-119.8833
Klamath,97621,42.4369,Beatty,OR,-121.22
Klamath,97622,42.3995,Bly,OR,-121.0806
Klamath,97623,42.2463,Bonanza,OR,-121.3336
Klamath,97624,42.5463,Chiloquin,OR,-121.745
Klamath,97625,42.2351,Dairy,OR,-121.5211
Klamath,97626,42.6415,Fort Klamath,OR,-122.038
Klamath,97627,42.1265,Keno,OR,-121.93
Lake,97630,42.1854,Lakeview,OR,-120.3775
Klamath,97632,42.0195,Malin,OR,-121.4221
Klamath,97633,42.0295,Merrill,OR,-121.5985
Klamath,97634,42.1307,Midland,OR,-121.8203
Lake,97635,41.9941,New Pine Creek,OR,-120.2972
Lake,97636,42.7031,Paisley,OR,-120.5532
Lake,97637,42.5035,Plush,OR,-119.8947
Lake,97638,43.1395,Silver Lake,OR,-120.9984
Klamath,97639,42.4514,Sprague River,OR,-121.4365
Lake,97640,42.9447,Summer Lake,OR,-120.7946
Lake,97641,43.2363,Christmas Valley,OR,-120.6369
Deschutes,97701,44.0928,Bend,OR,-121.2936
Deschutes,97702,44.0223,Bend,OR,-121.2985
Deschutes,97703,44.0915,Bend,OR,-121.4073
Deschutes,97707,43.8431,Bend,OR,-121.5764
Deschutes,97708,44.0582,Bend,OR,-121.3153
Deschutes,97709,44.0582,Bend,OR,-121.3153
Harney,97710,42.1862,Fields,OR,-118.4758
Jefferson,97711,44.7195,Ashwood,OR,-120.7192
Deschutes,97712,43.7789,Brothers,OR,-120.477
Harney,97720,43.5145,Burns,OR,-119.0504
Harney,97721,43.0198,Princeton,OR,-119.0696
Harney,97722,42.9508,Diamond,OR,-118.695
Jefferson,97730,44.4604,Camp Sherman,OR,-121.6412
Klamath,97731,43.146,Chemult,OR,-121.7974
Harney,97732,43.4262,Crane,OR,-118.4642
Klamath,97733,43.4442,Crescent,OR,-121.7109
Jefferson,97734,44.4818,Culver,OR,-121.2344
Lake,97735,43.3565,Fort Rock,OR,-121.0539
Harney,97736,42.7147,Frenchglen,OR,-119.0058
Klamath,97737,43.3725,Gilchrist,OR,-121.6583
Harney,97738,43.5558,Hines,OR,-119.0816
Deschutes,97739,43.7091,La Pine,OR,-121.5194
Jefferson,97741,44.6376,Madras,OR,-121.1349
Wheeler,97750,44.5657,Mitchell,OR,-120.1456
Crook,97751,44.2102,Paulina,OR,-119.7828
Crook,97752,44.0793,Post,OR,-120.2998
Crook,97753,44.2415,Powell Butte,OR,-121.0113
Crook,97754,44.3045,Prineville,OR,-120.8336
Deschutes,97756,44.2767,Redmond,OR,-121.1896
Harney,97758,43.3886,Riley,OR,-119.8798
Deschutes,97759,44.3165,Sisters,OR,-121.5091
Deschutes,97760,44.3909,Terrebonne,OR,-121.2379
Jefferson,97761,44.7468,Warm Springs,OR,-121.2909
Umatilla,97801,45.6605,Pendleton,OR,-118.7831
Umatilla,97810,45.7674,Adams,OR,-118.5625
Gilliam,97812,45.6664,Arlington,OR,-120.1971
Umatilla,97813,45.8289,Athena,OR,-118.4971
Baker,97814,44.7749,Baker City,OR,-117.8344
Grant,97817,44.7138,Bates,OR,-118.6469
Morrow,97818,45.8272,Boardman,OR,-119.7206
Baker,97819,44.4931,Bridgeport,OR,-117.7655
Grant,97820,44.3911,Canyon City,OR,-118.9465
Gilliam,97823,45.2306,Condon,OR,-120.1898
Union,97824,45.3199,Cove,OR,-117.8147
Grant,97825,44.4663,Dayville,OR,-119.5312
Umatilla,97826,45.7411,Echo,OR,-119.1949
Union,97827,45.5941,Elgin,OR,-117.9112
Wallowa,97828,45.437,Enterprise,OR,-117.2888
Wheeler,97830,44.9286,Fossil,OR,-120.1309
Baker,97833,44.8776,Haines,OR,-117.9756
Baker,97834,44.8953,Halfway,OR,-117.1132
Umatilla,97835,45.8665,Helix,OR,-118.7222
Morrow,97836,45.3486,Heppner,OR,-119.5369
Baker,97837,44.5304,Hereford,OR,-118.0293
Umatilla,97838,45.845,Hermiston,OR,-119.2849
Morrow,97839,45.4264,Lexington,OR,-119.7464
Baker,97840,44.9749,Oxbow,OR,-116.8629
Union,97841,45.4599,Imbler,OR,-117.9544
Wallowa,97842,45.5137,Imnaha,OR,-116.8257
Morrow,97843,45.5403,Ione,OR,-119.769
Morrow,97844,45.8877,Irrigon,OR,-119.507
Grant,97845,44.416,John Day,OR,-118.953
Wallowa,97846,45.3494,Joseph,OR,-117.2128
Grant,97848,44.7226,Kimberly,OR,-119.5965
Union,97850,45.3304,La Grande,OR,-118.0852
Grant,97856,44.7554,Long Creek,OR,-119.097
Wallowa,97857,45.4939,Lostine,OR,-117.4359
Umatilla,97859,45.5215,Meacham,OR,-118.4335
Gilliam,97861,45.4388,Mikkalo,OR,-120.2067
Umatilla,97862,45.9486,Milton Freewater,OR,-118.3912
Grant,97864,44.8189,Monument,OR,-119.4192
Grant,97865,44.4171,Mount Vernon,OR,-119.1121
Union,97867,45.0317,North Powder,OR,-117.9337
Umatilla,97868,45.4227,Pilot Rock,OR,-118.8483
Grant,97869,44.457,Prairie City,OR,-118.6952
Baker,97870,44.797,Richland,OR,-117.3018
Grant,97873,44.1346,Seneca,OR,-118.9716
Wheeler,97874,44.8242,Spray,OR,-119.8303
Umatilla,97875,45.786,Stanfield,OR,-119.2116
Union,97876,45.5077,Summerville,OR,-118.027
Baker,97877,44.7457,Sumpter,OR,-118.2022
Umatilla,97880,45.0836,Ukiah,OR,-118.894
Umatilla,97882,45.8998,Umatilla,OR,-119.3553
Union,97883,45.2019,Union,OR,-117.8536
Baker,97884,44.4374,Unity,OR,-118.1927
Wallowa,97885,45.5717,Wallowa,OR,-117.5357
Umatilla,97886,45.8074,Weston,OR,-118.3733
Malheur,97901,43.6537,Adrian,OR,-117.0602
Malheur,97902,42.9156,Arock,OR,-117.498
Malheur,97903,44.1994,Brogan,OR,-117.5904
Harney,97904,43.8643,Drewsey,OR,-118.4707
Baker,97905,44.4988,Durkee,OR,-117.4129
Malheur,97906,43.8734,Harper,OR,-117.5284
Baker,97907,44.3811,Huntington,OR,-117.3097
Malheur,97908,44.3009,Ironside,OR,-117.9444
Malheur,97909,44.2161,Jamieson,OR,-117.4813
Malheur,97910,42.8801,Jordan Valley,OR,-117.281
Malheur,97911,43.8253,Juntura,OR,-118.0921
Malheur,97913,43.8604,Nyssa,OR,-117.0251
Malheur,97914,44.0416,Ontario,OR,-116.9783
Malheur,97917,43.5099,Riverside,OR,-118.0986
Malheur,97918,44.0039,Vale,OR,-117.2674
Malheur,97920,43.9922,Westfall,OR,-117.6877
King,98001,47.3099,Auburn,WA,-122.2653
King,98002,47.305,Auburn,WA,-122.2067
King,98003,47.3203,Federal Way,WA,-122.3117
King,98004,47.6155,Bellevue,WA,-122.2072
King,98005,47.615,Bellevue,WA,-122.1663
King,98006,47.5614,Bellevue,WA,-122.1552
King,98007,47.6174,Bellevue,WA,-122.1426
King,98008,47.6115,Bellevue,WA,-122.1162
King,98009,47.6104,Bellevue,WA,-122.2007
King,98010,47.3114,Black Diamond,WA,-122.0053
King,98011,47.7497,Bothell,WA,-122.2159
Snohomish,98012,47.8401,Bothell,WA,-122.1972
King,98013,47.389,Burton,WA,-122.4607
King,98014,47.638,Carnation,WA,-121.9111
King,98015,47.6104,Bellevue,WA,-122.2007
King,98019,47.725,Duvall,WA,-121.9369
Snohomish,98020,47.8061,Edmonds,WA,-122.3724
Snohomish,98021,47.7918,Bothell,WA,-122.2243
King,98022,47.2665,Enumclaw,WA,-122.0314
King,98023,47.3104,Federal Way,WA,-122.3612
King,98024,47.5682,Fall City,WA,-121.8896
King,98025,47.4218,Hobart,WA,-121.9729
Snohomish,98026,47.8353,Edmonds,WA,-122.327
King,98027,47.4974,Issaquah,WA,-122.0107
King,98028,47.7542,Kenmore,WA,-122.2475
King,98029,47.5585,Issaquah,WA,-122.0055
King,98030,47.3866,Kent,WA,-122.2109
King,98031,47.388,Kent,WA,-122.1932
King,98032,47.3776,Kent,WA,-122.2854
King,98033,47.6786,Kirkland,WA,-122.1894
King,98034,47.7188,Kirkland,WA,-122.1966
King,98035,47.3809,Kent,WA,-122.2348
Snohomish,98036,47.8049,Lynnwood,WA,-122.2855
Snohomish,98037,47.8392,Lynnwood,WA,-122.2855
King,98038,47.3845,Maple Valley,WA,-122.0574
King,98039,47.6269,Medina,WA,-122.2314
King,98040,47.5603,Mercer Island,WA,-122.2281
King,98041,47.7623,Bothell,WA,-122.2054
King,98042,47.368,Kent,WA,-122.1206
Snohomish,98043,47.7933,Mountlake Terrace,WA,-122.3076
King,98045,47.4755,North Bend,WA,-121.7571
Snohomish,98046,47.8209,Lynnwood,WA,-122.3151
